[rospy.client][INFO] 2017-03-30 15:25:19,144: init_node, name[/acrobot_control_node], pid[8758]
[xmlrpc][INFO] 2017-03-30 15:25:19,145: XML-RPC server binding to 0.0.0.0:0
[xmlrpc][INFO] 2017-03-30 15:25:19,145: Started XML-RPC server [http://hancheol:38854/]
[rospy.init][INFO] 2017-03-30 15:25:19,145: ROS Slave URI: [http://hancheol:38854/]
[rospy.impl.masterslave][INFO] 2017-03-30 15:25:19,145: _ready: http://hancheol:38854/
[rospy.registration][INFO] 2017-03-30 15:25:19,146: Registering with master node http://localhost:11311
[xmlrpc][INFO] 2017-03-30 15:25:19,147: xml rpc node: starting XML-RPC server
[rospy.init][INFO] 2017-03-30 15:25:19,246: registered with master
[rospy.rosout][INFO] 2017-03-30 15:25:19,247: initializing /rosout core topic
[rospy.rosout][INFO] 2017-03-30 15:25:19,250: connected to core topic /rosout
[rospy.simtime][INFO] 2017-03-30 15:25:19,251: initializing /clock core topic
[rospy.simtime][INFO] 2017-03-30 15:25:19,255: connected to core topic /clock
[rosout][INFO] 2017-03-30 15:26:56,336: /acrobot_control_node, u = -0.081973
[rosout][INFO] 2017-03-30 15:26:56,346: /acrobot_control_node, u = -0.081986
[rosout][INFO] 2017-03-30 15:26:56,357: /acrobot_control_node, u = -0.081986
[rosout][INFO] 2017-03-30 15:26:56,366: /acrobot_control_node, u = -0.081993
[rosout][INFO] 2017-03-30 15:26:56,376: /acrobot_control_node, u = -0.081993
[rosout][INFO] 2017-03-30 15:26:56,387: /acrobot_control_node, u = -0.081995
[rosout][INFO] 2017-03-30 15:26:56,400: /acrobot_control_node, u = -0.081995
[rosout][INFO] 2017-03-30 15:26:56,412: /acrobot_control_node, u = -0.081992
[rosout][INFO] 2017-03-30 15:26:56,424: /acrobot_control_node, u = -0.081992
[rosout][INFO] 2017-03-30 15:26:56,441: /acrobot_control_node, u = -0.081985
[rosout][INFO] 2017-03-30 15:26:56,448: /acrobot_control_node, u = -0.081985
[rosout][INFO] 2017-03-30 15:26:56,459: /acrobot_control_node, u = -0.081974
[rosout][INFO] 2017-03-30 15:26:56,467: /acrobot_control_node, u = -0.081974
[rosout][INFO] 2017-03-30 15:26:56,479: /acrobot_control_node, u = -0.081962
[rosout][INFO] 2017-03-30 15:26:56,489: /acrobot_control_node, u = -0.081962
[rosout][INFO] 2017-03-30 15:26:56,499: /acrobot_control_node, u = -0.081948
[rosout][INFO] 2017-03-30 15:26:56,510: /acrobot_control_node, u = -0.081948
[rosout][INFO] 2017-03-30 15:26:56,523: /acrobot_control_node, u = -0.081948
[rosout][INFO] 2017-03-30 15:26:56,533: /acrobot_control_node, u = -0.081935
[rosout][INFO] 2017-03-30 15:26:56,543: /acrobot_control_node, u = -0.081921
[rosout][INFO] 2017-03-30 15:26:56,555: /acrobot_control_node, u = -0.081921
[rosout][INFO] 2017-03-30 15:26:56,565: /acrobot_control_node, u = -0.081908
[rosout][INFO] 2017-03-30 15:26:56,576: /acrobot_control_node, u = -0.081908
[rosout][INFO] 2017-03-30 15:26:56,591: /acrobot_control_node, u = -0.081896
[rosout][INFO] 2017-03-30 15:26:56,598: /acrobot_control_node, u = -0.081896
[rosout][INFO] 2017-03-30 15:26:56,610: /acrobot_control_node, u = -0.081884
[rosout][INFO] 2017-03-30 15:26:56,622: /acrobot_control_node, u = -0.081884
[rosout][INFO] 2017-03-30 15:26:56,635: /acrobot_control_node, u = -0.081872
[rosout][INFO] 2017-03-30 15:26:56,648: /acrobot_control_node, u = -0.081872
[rosout][INFO] 2017-03-30 15:26:56,657: /acrobot_control_node, u = -0.081861
[rosout][INFO] 2017-03-30 15:26:56,669: /acrobot_control_node, u = -0.081861
[rosout][INFO] 2017-03-30 15:26:56,682: /acrobot_control_node, u = -0.081849
[rosout][INFO] 2017-03-30 15:26:56,693: /acrobot_control_node, u = -0.081849
[rosout][INFO] 2017-03-30 15:26:56,704: /acrobot_control_node, u = -0.081836
[rosout][INFO] 2017-03-30 15:26:56,717: /acrobot_control_node, u = -0.081836
[rosout][INFO] 2017-03-30 15:26:56,728: /acrobot_control_node, u = -0.081822
[rosout][INFO] 2017-03-30 15:26:56,740: /acrobot_control_node, u = -0.081822
[rosout][INFO] 2017-03-30 15:26:56,751: /acrobot_control_node, u = -0.081807
[rosout][INFO] 2017-03-30 15:26:56,765: /acrobot_control_node, u = -0.081807
[rosout][INFO] 2017-03-30 15:26:56,775: /acrobot_control_node, u = -0.081789
[rosout][INFO] 2017-03-30 15:26:56,785: /acrobot_control_node, u = -0.081789
[rosout][INFO] 2017-03-30 15:26:56,796: /acrobot_control_node, u = -0.081770
[rosout][INFO] 2017-03-30 15:26:56,806: /acrobot_control_node, u = -0.081770
[rosout][INFO] 2017-03-30 15:26:56,817: /acrobot_control_node, u = -0.081749
[rosout][INFO] 2017-03-30 15:26:56,826: /acrobot_control_node, u = -0.081749
[rosout][INFO] 2017-03-30 15:26:56,841: /acrobot_control_node, u = -0.081727
[rosout][INFO] 2017-03-30 15:26:56,846: /acrobot_control_node, u = -0.081727
[rosout][INFO] 2017-03-30 15:26:56,857: /acrobot_control_node, u = -0.081703
[rosout][INFO] 2017-03-30 15:26:56,867: /acrobot_control_node, u = -0.081703
[rosout][INFO] 2017-03-30 15:26:56,880: /acrobot_control_node, u = -0.081678
[rosout][INFO] 2017-03-30 15:26:56,890: /acrobot_control_node, u = -0.081678
[rosout][INFO] 2017-03-30 15:26:56,899: /acrobot_control_node, u = -0.081653
[rosout][INFO] 2017-03-30 15:26:56,912: /acrobot_control_node, u = -0.081653
[rosout][INFO] 2017-03-30 15:26:56,925: /acrobot_control_node, u = -0.081627
[rosout][INFO] 2017-03-30 15:26:56,936: /acrobot_control_node, u = -0.081627
[rosout][INFO] 2017-03-30 15:26:56,946: /acrobot_control_node, u = -0.081601
[rosout][INFO] 2017-03-30 15:26:56,956: /acrobot_control_node, u = -0.081601
[rosout][INFO] 2017-03-30 15:26:56,968: /acrobot_control_node, u = -0.081576
[rosout][INFO] 2017-03-30 15:26:56,980: /acrobot_control_node, u = -0.081576
[rosout][INFO] 2017-03-30 15:26:56,990: /acrobot_control_node, u = -0.081551
[rosout][INFO] 2017-03-30 15:26:57,001: /acrobot_control_node, u = -0.081551
[rosout][INFO] 2017-03-30 15:26:57,012: /acrobot_control_node, u = -0.081527
[rosout][INFO] 2017-03-30 15:26:57,026: /acrobot_control_node, u = -0.081527
[rosout][INFO] 2017-03-30 15:26:57,035: /acrobot_control_node, u = -0.081504
[rosout][INFO] 2017-03-30 15:26:57,045: /acrobot_control_node, u = -0.081504
[rosout][INFO] 2017-03-30 15:26:57,058: /acrobot_control_node, u = -0.081481
[rosout][INFO] 2017-03-30 15:26:57,071: /acrobot_control_node, u = -0.081481
[rosout][INFO] 2017-03-30 15:26:57,083: /acrobot_control_node, u = -0.081459
[rosout][INFO] 2017-03-30 15:26:57,095: /acrobot_control_node, u = -0.081459
[rosout][INFO] 2017-03-30 15:26:57,106: /acrobot_control_node, u = -0.081437
[rosout][INFO] 2017-03-30 15:26:57,118: /acrobot_control_node, u = -0.081437
[rosout][INFO] 2017-03-30 15:26:57,129: /acrobot_control_node, u = -0.081416
[rosout][INFO] 2017-03-30 15:26:57,138: /acrobot_control_node, u = -0.081416
[rosout][INFO] 2017-03-30 15:26:57,149: /acrobot_control_node, u = -0.081394
[rosout][INFO] 2017-03-30 15:26:57,162: /acrobot_control_node, u = -0.081394
[rosout][INFO] 2017-03-30 15:26:57,172: /acrobot_control_node, u = -0.081374
[rosout][INFO] 2017-03-30 15:26:57,183: /acrobot_control_node, u = -0.081374
[rosout][INFO] 2017-03-30 15:26:57,193: /acrobot_control_node, u = -0.081353
[rosout][INFO] 2017-03-30 15:26:57,203: /acrobot_control_node, u = -0.081353
[rosout][INFO] 2017-03-30 15:26:57,212: /acrobot_control_node, u = -0.081332
[rosout][INFO] 2017-03-30 15:26:57,225: /acrobot_control_node, u = -0.081332
[rosout][INFO] 2017-03-30 15:26:57,235: /acrobot_control_node, u = -0.081312
[rosout][INFO] 2017-03-30 15:26:57,250: /acrobot_control_node, u = -0.081312
[rosout][INFO] 2017-03-30 15:26:57,261: /acrobot_control_node, u = -0.081293
[rosout][INFO] 2017-03-30 15:26:57,273: /acrobot_control_node, u = -0.081293
[rosout][INFO] 2017-03-30 15:26:57,282: /acrobot_control_node, u = -0.081274
[rosout][INFO] 2017-03-30 15:26:57,295: /acrobot_control_node, u = -0.081274
[rosout][INFO] 2017-03-30 15:26:57,307: /acrobot_control_node, u = -0.081256
[rosout][INFO] 2017-03-30 15:26:57,318: /acrobot_control_node, u = -0.081256
[rosout][INFO] 2017-03-30 15:26:57,329: /acrobot_control_node, u = -0.081240
[rosout][INFO] 2017-03-30 15:26:57,339: /acrobot_control_node, u = -0.081240
[rosout][INFO] 2017-03-30 15:26:57,353: /acrobot_control_node, u = -0.081223
[rosout][INFO] 2017-03-30 15:26:57,366: /acrobot_control_node, u = -0.081223
[rosout][INFO] 2017-03-30 15:26:57,376: /acrobot_control_node, u = -0.081208
[rosout][INFO] 2017-03-30 15:26:57,387: /acrobot_control_node, u = -0.081208
[rosout][INFO] 2017-03-30 15:26:57,398: /acrobot_control_node, u = -0.081195
[rosout][INFO] 2017-03-30 15:26:57,408: /acrobot_control_node, u = -0.081195
[rosout][INFO] 2017-03-30 15:26:57,421: /acrobot_control_node, u = -0.081182
[rosout][INFO] 2017-03-30 15:26:57,432: /acrobot_control_node, u = -0.081182
[rosout][INFO] 2017-03-30 15:26:57,443: /acrobot_control_node, u = -0.081171
[rosout][INFO] 2017-03-30 15:26:57,455: /acrobot_control_node, u = -0.081171
[rosout][INFO] 2017-03-30 15:26:57,466: /acrobot_control_node, u = -0.081161
[rosout][INFO] 2017-03-30 15:26:57,478: /acrobot_control_node, u = -0.081161
[rosout][INFO] 2017-03-30 15:26:57,489: /acrobot_control_node, u = -0.081161
[rosout][INFO] 2017-03-30 15:26:57,501: /acrobot_control_node, u = -0.081153
[rosout][INFO] 2017-03-30 15:26:57,512: /acrobot_control_node, u = -0.081146
[rosout][INFO] 2017-03-30 15:26:57,523: /acrobot_control_node, u = -0.081146
[rosout][INFO] 2017-03-30 15:26:57,535: /acrobot_control_node, u = -0.081140
[rosout][INFO] 2017-03-30 15:26:57,545: /acrobot_control_node, u = -0.081140
[rosout][INFO] 2017-03-30 15:26:57,556: /acrobot_control_node, u = -0.081135
[rosout][INFO] 2017-03-30 15:26:57,572: /acrobot_control_node, u = -0.081135
[rosout][INFO] 2017-03-30 15:26:57,585: /acrobot_control_node, u = -0.081132
[rosout][INFO] 2017-03-30 15:26:57,595: /acrobot_control_node, u = -0.081132
[rosout][INFO] 2017-03-30 15:26:57,610: /acrobot_control_node, u = -0.081130
[rosout][INFO] 2017-03-30 15:26:57,623: /acrobot_control_node, u = -0.081130
[rosout][INFO] 2017-03-30 15:26:57,634: /acrobot_control_node, u = -0.081129
[rosout][INFO] 2017-03-30 15:26:57,644: /acrobot_control_node, u = -0.081129
[rosout][INFO] 2017-03-30 15:26:57,659: /acrobot_control_node, u = -0.081129
[rosout][INFO] 2017-03-30 15:26:57,672: /acrobot_control_node, u = -0.081129
[rosout][INFO] 2017-03-30 15:26:57,687: /acrobot_control_node, u = -0.081131
[rosout][INFO] 2017-03-30 15:26:57,698: /acrobot_control_node, u = -0.081131
[rosout][INFO] 2017-03-30 15:26:57,708: /acrobot_control_node, u = -0.081131
[rosout][INFO] 2017-03-30 15:26:57,720: /acrobot_control_node, u = -0.081134
[rosout][INFO] 2017-03-30 15:26:57,731: /acrobot_control_node, u = -0.081137
[rosout][INFO] 2017-03-30 15:26:57,744: /acrobot_control_node, u = -0.081137
[rosout][INFO] 2017-03-30 15:26:57,756: /acrobot_control_node, u = -0.081142
[rosout][INFO] 2017-03-30 15:26:57,765: /acrobot_control_node, u = -0.081142
[rosout][INFO] 2017-03-30 15:26:57,778: /acrobot_control_node, u = -0.081148
[rosout][INFO] 2017-03-30 15:26:57,790: /acrobot_control_node, u = -0.081148
[rosout][INFO] 2017-03-30 15:26:57,798: /acrobot_control_node, u = -0.081156
[rosout][INFO] 2017-03-30 15:26:57,809: /acrobot_control_node, u = -0.081156
[rosout][INFO] 2017-03-30 15:26:57,818: /acrobot_control_node, u = -0.081156
[rosout][INFO] 2017-03-30 15:26:57,832: /acrobot_control_node, u = -0.081164
[rosout][INFO] 2017-03-30 15:26:57,842: /acrobot_control_node, u = -0.081173
[rosout][INFO] 2017-03-30 15:26:57,855: /acrobot_control_node, u = -0.081173
[rosout][INFO] 2017-03-30 15:26:57,866: /acrobot_control_node, u = -0.081184
[rosout][INFO] 2017-03-30 15:26:57,876: /acrobot_control_node, u = -0.081184
[rosout][INFO] 2017-03-30 15:26:57,887: /acrobot_control_node, u = -0.081182
[rosout][INFO] 2017-03-30 15:26:57,896: /acrobot_control_node, u = -0.081195
[rosout][INFO] 2017-03-30 15:26:57,905: /acrobot_control_node, u = -0.081208
[rosout][INFO] 2017-03-30 15:26:57,916: /acrobot_control_node, u = -0.081208
[rosout][INFO] 2017-03-30 15:26:57,929: /acrobot_control_node, u = -0.081222
[rosout][INFO] 2017-03-30 15:26:57,940: /acrobot_control_node, u = -0.081222
[rosout][INFO] 2017-03-30 15:26:57,951: /acrobot_control_node, u = -0.081237
[rosout][INFO] 2017-03-30 15:26:57,961: /acrobot_control_node, u = -0.081237
[rosout][INFO] 2017-03-30 15:26:57,972: /acrobot_control_node, u = -0.081252
[rosout][INFO] 2017-03-30 15:26:57,981: /acrobot_control_node, u = -0.081252
[rosout][INFO] 2017-03-30 15:26:57,991: /acrobot_control_node, u = -0.081252
[rosout][INFO] 2017-03-30 15:26:58,004: /acrobot_control_node, u = -0.081267
[rosout][INFO] 2017-03-30 15:26:58,017: /acrobot_control_node, u = -0.081284
[rosout][INFO] 2017-03-30 15:26:58,027: /acrobot_control_node, u = -0.081284
[rosout][INFO] 2017-03-30 15:26:58,036: /acrobot_control_node, u = -0.081302
[rosout][INFO] 2017-03-30 15:26:58,046: /acrobot_control_node, u = -0.081302
[rosout][INFO] 2017-03-30 15:26:58,056: /acrobot_control_node, u = -0.081319
[rosout][INFO] 2017-03-30 15:26:58,069: /acrobot_control_node, u = -0.081319
[rosout][INFO] 2017-03-30 15:26:58,079: /acrobot_control_node, u = -0.081337
[rosout][INFO] 2017-03-30 15:26:58,091: /acrobot_control_node, u = -0.081337
[rosout][INFO] 2017-03-30 15:26:58,104: /acrobot_control_node, u = -0.081355
[rosout][INFO] 2017-03-30 15:26:58,114: /acrobot_control_node, u = -0.081355
[rosout][INFO] 2017-03-30 15:26:58,123: /acrobot_control_node, u = -0.081374
[rosout][INFO] 2017-03-30 15:26:58,137: /acrobot_control_node, u = -0.081374
[rosout][INFO] 2017-03-30 15:26:58,144: /acrobot_control_node, u = -0.081393
[rosout][INFO] 2017-03-30 15:26:58,155: /acrobot_control_node, u = -0.081393
[rosout][INFO] 2017-03-30 15:26:58,164: /acrobot_control_node, u = -0.081412
[rosout][INFO] 2017-03-30 15:26:58,177: /acrobot_control_node, u = -0.081412
[rosout][INFO] 2017-03-30 15:26:58,187: /acrobot_control_node, u = -0.081431
[rosout][INFO] 2017-03-30 15:26:58,197: /acrobot_control_node, u = -0.081431
[rosout][INFO] 2017-03-30 15:26:58,212: /acrobot_control_node, u = -0.081451
[rosout][INFO] 2017-03-30 15:26:58,218: /acrobot_control_node, u = -0.081451
[rosout][INFO] 2017-03-30 15:26:58,229: /acrobot_control_node, u = -0.081471
[rosout][INFO] 2017-03-30 15:26:58,243: /acrobot_control_node, u = -0.081471
[rosout][INFO] 2017-03-30 15:26:58,254: /acrobot_control_node, u = -0.081491
[rosout][INFO] 2017-03-30 15:26:58,261: /acrobot_control_node, u = -0.081491
[rosout][INFO] 2017-03-30 15:26:58,272: /acrobot_control_node, u = -0.081511
[rosout][INFO] 2017-03-30 15:26:58,284: /acrobot_control_node, u = -0.081511
[rosout][INFO] 2017-03-30 15:26:58,295: /acrobot_control_node, u = -0.081531
[rosout][INFO] 2017-03-30 15:26:58,304: /acrobot_control_node, u = -0.081531
[rosout][INFO] 2017-03-30 15:26:58,320: /acrobot_control_node, u = -0.081551
[rosout][INFO] 2017-03-30 15:26:58,327: /acrobot_control_node, u = -0.081551
[rosout][INFO] 2017-03-30 15:26:58,338: /acrobot_control_node, u = -0.081570
[rosout][INFO] 2017-03-30 15:26:58,350: /acrobot_control_node, u = -0.081570
[rosout][INFO] 2017-03-30 15:26:58,360: /acrobot_control_node, u = -0.081589
[rosout][INFO] 2017-03-30 15:26:58,371: /acrobot_control_node, u = -0.081589
[rosout][INFO] 2017-03-30 15:26:58,386: /acrobot_control_node, u = -0.081608
[rosout][INFO] 2017-03-30 15:26:58,391: /acrobot_control_node, u = -0.081608
[rosout][INFO] 2017-03-30 15:26:58,401: /acrobot_control_node, u = -0.081626
[rosout][INFO] 2017-03-30 15:26:58,413: /acrobot_control_node, u = -0.081626
[rosout][INFO] 2017-03-30 15:26:58,426: /acrobot_control_node, u = -0.081644
[rosout][INFO] 2017-03-30 15:26:58,437: /acrobot_control_node, u = -0.081644
[rosout][INFO] 2017-03-30 15:26:58,453: /acrobot_control_node, u = -0.081661
[rosout][INFO] 2017-03-30 15:26:58,458: /acrobot_control_node, u = -0.081661
[rosout][INFO] 2017-03-30 15:26:58,470: /acrobot_control_node, u = -0.081677
[rosout][INFO] 2017-03-30 15:26:58,482: /acrobot_control_node, u = -0.081677
[rosout][INFO] 2017-03-30 15:26:58,492: /acrobot_control_node, u = -0.081693
[rosout][INFO] 2017-03-30 15:26:58,501: /acrobot_control_node, u = -0.081693
[rosout][INFO] 2017-03-30 15:26:58,511: /acrobot_control_node, u = -0.081708
[rosout][INFO] 2017-03-30 15:26:58,523: /acrobot_control_node, u = -0.081708
[rosout][INFO] 2017-03-30 15:26:58,537: /acrobot_control_node, u = -0.081722
[rosout][INFO] 2017-03-30 15:26:58,546: /acrobot_control_node, u = -0.081722
[rosout][INFO] 2017-03-30 15:26:58,559: /acrobot_control_node, u = -0.081735
[rosout][INFO] 2017-03-30 15:26:58,570: /acrobot_control_node, u = -0.081735
[rosout][INFO] 2017-03-30 15:26:58,579: /acrobot_control_node, u = -0.081747
[rosout][INFO] 2017-03-30 15:26:58,593: /acrobot_control_node, u = -0.081747
[rosout][INFO] 2017-03-30 15:26:58,604: /acrobot_control_node, u = -0.081758
[rosout][INFO] 2017-03-30 15:26:58,614: /acrobot_control_node, u = -0.081758
[rosout][INFO] 2017-03-30 15:26:58,629: /acrobot_control_node, u = -0.081768
[rosout][INFO] 2017-03-30 15:26:58,639: /acrobot_control_node, u = -0.081768
[rosout][INFO] 2017-03-30 15:26:58,648: /acrobot_control_node, u = -0.081778
[rosout][INFO] 2017-03-30 15:26:58,661: /acrobot_control_node, u = -0.081778
[rosout][INFO] 2017-03-30 15:26:58,672: /acrobot_control_node, u = -0.081786
[rosout][INFO] 2017-03-30 15:26:58,681: /acrobot_control_node, u = -0.081786
[rosout][INFO] 2017-03-30 15:26:58,695: /acrobot_control_node, u = -0.081794
[rosout][INFO] 2017-03-30 15:26:58,704: /acrobot_control_node, u = -0.081794
[rosout][INFO] 2017-03-30 15:26:58,713: /acrobot_control_node, u = -0.081801
[rosout][INFO] 2017-03-30 15:26:58,725: /acrobot_control_node, u = -0.081801
[rosout][INFO] 2017-03-30 15:26:58,736: /acrobot_control_node, u = -0.081807
[rosout][INFO] 2017-03-30 15:26:58,745: /acrobot_control_node, u = -0.081807
[rosout][INFO] 2017-03-30 15:26:58,759: /acrobot_control_node, u = -0.081812
[rosout][INFO] 2017-03-30 15:26:58,771: /acrobot_control_node, u = -0.081812
[rosout][INFO] 2017-03-30 15:26:58,780: /acrobot_control_node, u = -0.081817
[rosout][INFO] 2017-03-30 15:26:58,790: /acrobot_control_node, u = -0.081817
[rosout][INFO] 2017-03-30 15:26:58,802: /acrobot_control_node, u = -0.081817
[rosout][INFO] 2017-03-30 15:26:58,811: /acrobot_control_node, u = -0.081820
[rosout][INFO] 2017-03-30 15:26:58,820: /acrobot_control_node, u = -0.081822
[rosout][INFO] 2017-03-30 15:26:58,831: /acrobot_control_node, u = -0.081822
[rosout][INFO] 2017-03-30 15:26:58,840: /acrobot_control_node, u = -0.081824
[rosout][INFO] 2017-03-30 15:26:58,850: /acrobot_control_node, u = -0.081824
[rosout][INFO] 2017-03-30 15:26:58,859: /acrobot_control_node, u = -0.081824
[rosout][INFO] 2017-03-30 15:26:58,870: /acrobot_control_node, u = -0.081824
[rosout][INFO] 2017-03-30 15:26:58,880: /acrobot_control_node, u = -0.081823
[rosout][INFO] 2017-03-30 15:26:58,890: /acrobot_control_node, u = -0.081823
[rosout][INFO] 2017-03-30 15:26:58,900: /acrobot_control_node, u = -0.081820
[rosout][INFO] 2017-03-30 15:26:58,909: /acrobot_control_node, u = -0.081820
[rosout][INFO] 2017-03-30 15:26:58,919: /acrobot_control_node, u = -0.081817
[rosout][INFO] 2017-03-30 15:26:58,929: /acrobot_control_node, u = -0.081817
[rosout][INFO] 2017-03-30 15:26:58,944: /acrobot_control_node, u = -0.081813
[rosout][INFO] 2017-03-30 15:26:58,956: /acrobot_control_node, u = -0.081813
[rosout][INFO] 2017-03-30 15:26:58,964: /acrobot_control_node, u = -0.081807
[rosout][INFO] 2017-03-30 15:26:58,975: /acrobot_control_node, u = -0.081807
[rosout][INFO] 2017-03-30 15:26:58,986: /acrobot_control_node, u = -0.081801
[rosout][INFO] 2017-03-30 15:26:58,994: /acrobot_control_node, u = -0.081801
[rosout][INFO] 2017-03-30 15:26:59,006: /acrobot_control_node, u = -0.081793
[rosout][INFO] 2017-03-30 15:26:59,016: /acrobot_control_node, u = -0.081793
[rosout][INFO] 2017-03-30 15:26:59,025: /acrobot_control_node, u = -0.081785
[rosout][INFO] 2017-03-30 15:26:59,035: /acrobot_control_node, u = -0.081785
[rosout][INFO] 2017-03-30 15:26:59,047: /acrobot_control_node, u = -0.081776
[rosout][INFO] 2017-03-30 15:26:59,058: /acrobot_control_node, u = -0.081776
[rosout][INFO] 2017-03-30 15:26:59,072: /acrobot_control_node, u = -0.081766
[rosout][INFO] 2017-03-30 15:26:59,082: /acrobot_control_node, u = -0.081766
[rosout][INFO] 2017-03-30 15:26:59,092: /acrobot_control_node, u = -0.081755
[rosout][INFO] 2017-03-30 15:26:59,103: /acrobot_control_node, u = -0.081755
[rosout][INFO] 2017-03-30 15:26:59,114: /acrobot_control_node, u = -0.081744
[rosout][INFO] 2017-03-30 15:26:59,127: /acrobot_control_node, u = -0.081744
[rosout][INFO] 2017-03-30 15:26:59,138: /acrobot_control_node, u = -0.081732
[rosout][INFO] 2017-03-30 15:26:59,152: /acrobot_control_node, u = -0.081732
[rosout][INFO] 2017-03-30 15:26:59,161: /acrobot_control_node, u = -0.081720
[rosout][INFO] 2017-03-30 15:26:59,173: /acrobot_control_node, u = -0.081720
[rosout][INFO] 2017-03-30 15:26:59,190: /acrobot_control_node, u = -0.081707
[rosout][INFO] 2017-03-30 15:26:59,201: /acrobot_control_node, u = -0.081707
[rosout][INFO] 2017-03-30 15:26:59,215: /acrobot_control_node, u = -0.081693
[rosout][INFO] 2017-03-30 15:26:59,226: /acrobot_control_node, u = -0.081693
[rosout][INFO] 2017-03-30 15:26:59,237: /acrobot_control_node, u = -0.081679
[rosout][INFO] 2017-03-30 15:26:59,248: /acrobot_control_node, u = -0.081679
[rosout][INFO] 2017-03-30 15:26:59,256: /acrobot_control_node, u = -0.081664
[rosout][INFO] 2017-03-30 15:26:59,268: /acrobot_control_node, u = -0.081664
[rosout][INFO] 2017-03-30 15:26:59,279: /acrobot_control_node, u = -0.081649
[rosout][INFO] 2017-03-30 15:26:59,290: /acrobot_control_node, u = -0.081649
[rosout][INFO] 2017-03-30 15:26:59,299: /acrobot_control_node, u = -0.081633
[rosout][INFO] 2017-03-30 15:26:59,312: /acrobot_control_node, u = -0.081633
[rosout][INFO] 2017-03-30 15:26:59,320: /acrobot_control_node, u = -0.081618
[rosout][INFO] 2017-03-30 15:26:59,332: /acrobot_control_node, u = -0.081618
[rosout][INFO] 2017-03-30 15:26:59,341: /acrobot_control_node, u = -0.081602
[rosout][INFO] 2017-03-30 15:26:59,350: /acrobot_control_node, u = -0.081602
[rosout][INFO] 2017-03-30 15:26:59,361: /acrobot_control_node, u = -0.081586
[rosout][INFO] 2017-03-30 15:26:59,369: /acrobot_control_node, u = -0.081586
[rosout][INFO] 2017-03-30 15:26:59,379: /acrobot_control_node, u = -0.081570
[rosout][INFO] 2017-03-30 15:26:59,389: /acrobot_control_node, u = -0.081570
[rosout][INFO] 2017-03-30 15:26:59,398: /acrobot_control_node, u = -0.081553
[rosout][INFO] 2017-03-30 15:26:59,408: /acrobot_control_node, u = -0.081553
[rosout][INFO] 2017-03-30 15:26:59,417: /acrobot_control_node, u = -0.081537
[rosout][INFO] 2017-03-30 15:26:59,427: /acrobot_control_node, u = -0.081537
[rosout][INFO] 2017-03-30 15:26:59,438: /acrobot_control_node, u = -0.081521
[rosout][INFO] 2017-03-30 15:26:59,448: /acrobot_control_node, u = -0.081521
[rosout][INFO] 2017-03-30 15:26:59,458: /acrobot_control_node, u = -0.081504
[rosout][INFO] 2017-03-30 15:26:59,469: /acrobot_control_node, u = -0.081504
[rosout][INFO] 2017-03-30 15:26:59,480: /acrobot_control_node, u = -0.081488
[rosout][INFO] 2017-03-30 15:26:59,489: /acrobot_control_node, u = -0.081488
[rosout][INFO] 2017-03-30 15:26:59,500: /acrobot_control_node, u = -0.081472
[rosout][INFO] 2017-03-30 15:26:59,509: /acrobot_control_node, u = -0.081472
[rosout][INFO] 2017-03-30 15:26:59,521: /acrobot_control_node, u = -0.081456
[rosout][INFO] 2017-03-30 15:26:59,530: /acrobot_control_node, u = -0.081456
[rosout][INFO] 2017-03-30 15:26:59,541: /acrobot_control_node, u = -0.081440
[rosout][INFO] 2017-03-30 15:26:59,552: /acrobot_control_node, u = -0.081440
[rosout][INFO] 2017-03-30 15:26:59,563: /acrobot_control_node, u = -0.081425
[rosout][INFO] 2017-03-30 15:26:59,575: /acrobot_control_node, u = -0.081425
[rosout][INFO] 2017-03-30 15:26:59,584: /acrobot_control_node, u = -0.081410
[rosout][INFO] 2017-03-30 15:26:59,595: /acrobot_control_node, u = -0.081410
[rosout][INFO] 2017-03-30 15:26:59,604: /acrobot_control_node, u = -0.081395
[rosout][INFO] 2017-03-30 15:26:59,614: /acrobot_control_node, u = -0.081395
[rosout][INFO] 2017-03-30 15:26:59,624: /acrobot_control_node, u = -0.081381
[rosout][INFO] 2017-03-30 15:26:59,637: /acrobot_control_node, u = -0.081381
[rosout][INFO] 2017-03-30 15:26:59,647: /acrobot_control_node, u = -0.081367
[rosout][INFO] 2017-03-30 15:26:59,656: /acrobot_control_node, u = -0.081367
[rosout][INFO] 2017-03-30 15:26:59,667: /acrobot_control_node, u = -0.081354
[rosout][INFO] 2017-03-30 15:26:59,678: /acrobot_control_node, u = -0.081354
[rosout][INFO] 2017-03-30 15:26:59,687: /acrobot_control_node, u = -0.081341
[rosout][INFO] 2017-03-30 15:26:59,699: /acrobot_control_node, u = -0.081341
[rosout][INFO] 2017-03-30 15:26:59,708: /acrobot_control_node, u = -0.081329
[rosout][INFO] 2017-03-30 15:26:59,720: /acrobot_control_node, u = -0.081329
[rosout][INFO] 2017-03-30 15:26:59,728: /acrobot_control_node, u = -0.081318
[rosout][INFO] 2017-03-30 15:26:59,737: /acrobot_control_node, u = -0.081318
[rosout][INFO] 2017-03-30 15:26:59,747: /acrobot_control_node, u = -0.081308
[rosout][INFO] 2017-03-30 15:26:59,757: /acrobot_control_node, u = -0.081308
